session_pitch,eligible_arm_limited,all_frame_n,all_torso_accelerating_fraction,all_torso_accelerating_raw_fraction,all_thorax_net_positive_fraction,all_both_accel_and_net_positive_fraction,all_stp_weighted_accelerating_fraction,all_stp_weighted_net_positive_fraction,all_stp_weighted_both_fraction,all_mean_thorax_shoulder_stp_w,all_mean_arm_shoulder_stp_w,all_mean_thorax_net_seg_pwr_w,all_mean_torso_accel_deg_s2,pre_mer_frame_n,pre_mer_torso_accelerating_fraction,pre_mer_torso_accelerating_raw_fraction,pre_mer_thorax_net_positive_fraction,pre_mer_both_accel_and_net_positive_fraction,pre_mer_stp_weighted_accelerating_fraction,pre_mer_stp_weighted_net_positive_fraction,pre_mer_stp_weighted_both_fraction,pre_mer_mean_thorax_shoulder_stp_w,pre_mer_mean_arm_shoulder_stp_w,pre_mer_mean_thorax_net_seg_pwr_w,pre_mer_mean_torso_accel_deg_s2,session
3232_4,True,27.0,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.18518518518518517,0.266098317349885,0.4809960915059841,0.15470519173462688,-1842.4322925925926,1566.5700592592593,219.16927037037038,-3266.2705486520135,27.0,0.4074074074074074,0.4074074074074074,0.48148148148148145,0.18518518518518517,0.266098317349885,0.4809960915059841,0.15470519173462688,-1842.4322925925926,1566.5700592592593,219.16927037037038,-3266.2705486520135,3232
3232_5,True,25.0,0.32,0.32,0.52,0.16,0.20156743264289684,0.4955206059139062,0.12054148243037045,-1860.532004,1584.914812,296.02802399999996,-4171.55154232118,25.0,0.32,0.32,0.52,0.16,0.20156743264289684,0.4955206059139062,0.12054148243037045,-1860.532004,1584.914812,296.02802399999996,-4171.55154232118,3232
3233_1,True,39.0,0.41025641025641024,0.41025641025641024,0.8974358974358975,0.38461538461538464,0.37301101631088207,0.9088396640316158,0.349485707483031,-1311.670487179487,1061.852053846154,1330.8873,-1757.5721403715802,39.0,0.41025641025641024,0.41025641025641024,0.8974358974358975,0.38461538461538464,0.37301101631088207,0.9088396640316158,0.349485707483031,-1311.670487179487,1061.852053846154,1330.8873,-1757.5721403715802,3233
3233_2,True,41.0,0.4146341463414634,0.4146341463414634,0.8048780487804879,0.4146341463414634,0.3930331592545243,0.7992001442730404,0.3930331592545243,-1333.9973341463415,1110.496004878049,1274.3523146341463,-2334.5574720270915,41.0,0.4146341463414634,0.4146341463414634,0.8048780487804879,0.4146341463414634,0.3930331592545243,0.7992001442730404,0.3930331592545243,-1333.9973341463415,1110.496004878049,1274.3523146341463,-2334.5574720270915,3233
3233_3,True,40.0,0.5,0.5,0.725,0.25,0.41941810362288606,0.7406506629791368,0.18384983689224274,-1237.2678225,960.267015,863.7705299999998,517.6356573378368,40.0,0.5,0.5,0.725,0.25,0.41941810362288606,0.7406506629791368,0.18384983689224274,-1237.2678225,960.267015,863.7705299999998,517.6356573378368,3233
3233_4,True,42.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.37812749686280656,1.0,0.37812749686280656,-1286.990014285714,1012.6278523809524,1528.1854380952382,-768.0195126816255,42.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.37812749686280656,1.0,0.37812749686280656,-1286.990014285714,1012.6278523809524,1528.1854380952382,-768.0195126816255,3233
3233_5,True,40.0,0.425,0.425,0.8,0.225,0.42392115052015933,0.7771871117020412,0.20110826222220063,-1178.924615,893.044095,912.9253175,-1536.5649973125874,37.0,0.4594594594594595,0.4594594594594595,0.7837837837837838,0.24324324324324326,0.427323425781578,0.7753988763737232,0.20272230215530124,-1241.7928513513514,957.7663027027024,897.2039918918917,-897.2909601553638,3233
3247_1,True,34.0,0.5294117647058824,0.5294117647058824,0.9411764705882353,0.5294117647058824,0.28355446728674377,0.888203083340093,0.28355446728674377,-1342.9637735294116,1110.7261470588237,2544.7239852941175,743.4816066443309,34.0,0.5294117647058824,0.5294117647058824,0.9411764705882353,0.5294117647058824,0.28355446728674377,0.888203083340093,0.28355446728674377,-1342.9637735294116,1110.7261470588237,2544.7239852941175,743.4816066443309,3247
3247_2,True,34.0,0.47058823529411764,0.47058823529411764,0.8823529411764706,0.47058823529411764,0.2820257881742169,0.8018895013397116,0.2820257881742169,-1481.9242382352943,1235.1441470588234,2312.6748558823533,-297.80408169151207,34.0,0.47058823529411764,0.47058823529411764,0.8823529411764706,0.47058823529411764,0.2820257881742169,0.8018895013397116,0.2820257881742169,-1481.9242382352943,1235.1441470588234,2312.6748558823533,-297.80408169151207,3247
3247_3,True,32.0,0.5,0.5,0.9375,0.5,0.30360997776328424,0.896268189862993,0.30360997776328424,-1432.556646875,1209.3357593750002,2419.7314218750003,-209.25048008184604,32.0,0.5,0.5,0.9375,0.5,0.30360997776328424,0.896268189862993,0.30360997776328424,-1432.556646875,1209.3357593750002,2419.7314218750003,-209.25048008184604,3247
3247_4,True,32.0,0.5625,0.5625,0.9375,0.5625,0.3503932831014587,0.8840482390932154,0.3503932831014587,-1417.33729375,1170.00201875,2423.68943125,400.25268438390685,32.0,0.5625,0.5625,0.9375,0.5625,0.3503932831014587,0.8840482390932154,0.3503932831014587,-1417.33729375,1170.00201875,2423.68943125,400.25268438390685,3247
3247_5,True,33.0,0.5454545454545454,0.5454545454545454,0.9393939393939394,0.5454545454545454,0.3087073723778687,0.8824518587328636,0.3087073723778687,-1311.4929090909093,1062.700996969697,2221.5146484848483,397.19502376847913,33.0,0.5454545454545454,0.5454545454545454,0.9393939393939394,0.5454545454545454,0.3087073723778687,0.8824518587328636,0.3087073723778687,-1311.4929090909093,1062.700996969697,2221.5146484848483,397.19502376847913,3247
3248_1,True,19.0,0.5263157894736842,0.5263157894736842,1.0,0.5263157894736842,0.5063804761053893,1.0,0.5063804761053893,-1731.750157894737,1493.2089736842104,1388.63,1764.7298386021375,19.0,0.5263157894736842,0.5263157894736842,1.0,0.5263157894736842,0.5063804761053893,1.0,0.5063804761053893,-1731.750157894737,1493.2089736842104,1388.63,1764.7298386021375,3248
3248_2,True,17.0,0.4117647058823529,0.4117647058823529,1.0,0.4117647058823529,0.3955823882532337,1.0,0.3955823882532337,-1815.8232705882351,1587.728311764706,1824.678182352941,-293.432329401795,17.0,0.4117647058823529,0.4117647058823529,1.0,0.4117647058823529,0.3955823882532337,1.0,0.3955823882532337,-1815.8232705882351,1587.728311764706,1824.678182352941,-293.432329401795,3248
3248_3,True,13.0,0.3076923076923077,0.3076923076923077,1.0,0.3076923076923077,0.3074705784337541,1.0,0.3074705784337541,-1742.1192923076924,1436.8875615384616,1739.3791076923078,-3181.012478355712,10.0,0.4,0.4,1.0,0.4,0.3353130772818358,1.0,0.3353130772818358,-2004.93705,1712.8495200000002,1405.9367100000002,-823.6511998073489,3248
3248_4,True,19.0,0.42105263157894735,0.42105263157894735,1.0,0.42105263157894735,0.3839318389855732,1.0,0.3839318389855732,-1787.1461052631578,1540.5355157894737,2221.0098421052635,52.523364440161174,19.0,0.42105263157894735,0.42105263157894735,1.0,0.42105263157894735,0.3839318389855732,1.0,0.3839318389855732,-1787.1461052631578,1540.5355157894737,2221.0098421052635,52.523364440161174,3248
3248_5,True,17.0,0.4117647058823529,0.4117647058823529,1.0,0.4117647058823529,0.4004267651890363,1.0,0.4004267651890363,-1690.519911764706,1448.6241529411764,1958.0841588235292,-1145.0887741947115,17.0,0.4117647058823529,0.4117647058823529,1.0,0.4117647058823529,0.4004267651890363,1.0,0.4004267651890363,-1690.519911764706,1448.6241529411764,1958.0841588235292,-1145.0887741947115,3248
3250_1,True,39.0,0.717948717948718,0.717948717948718,0.41025641025641024,0.1282051282051282,0.5315585446087088,0.6165119184309138,0.14807046303962262,-1537.3605794871794,1113.5721871794872,-539.9761871794872,3753.744930778509,39.0,0.717948717948718,0.717948717948718,0.41025641025641024,0.1282051282051282,0.5315585446087088,0.6165119184309138,0.14807046303962262,-1537.3605794871794,1113.5721871794872,-539.9761871794872,3753.744930778509,3250
3250_2,True,37.0,0.5945945945945946,0.5945945945945946,0.43243243243243246,0.02702702702702703,0.42442836667436934,0.6055243404142555,0.02995270708862471,-1668.1731189189193,1205.430608108108,-488.10823243243243,3094.6125358241616,37.0,0.5945945945945946,0.5945945945945946,0.43243243243243246,0.02702702702702703,0.42442836667436934,0.6055243404142555,0.02995270708862471,-1668.1731189189193,1205.430608108108,-488.10823243243243,3094.6125358241616,3250
3250_3,True,41.0,0.6341463414634146,0.6341463414634146,0.43902439024390244,0.07317073170731707,0.44126462955462503,0.6503699679986805,0.09163459755330543,-1557.8638463414632,1170.5752146341463,-546.6201536585367,3318.729329099621,41.0,0.6341463414634146,0.6341463414634146,0.43902439024390244,0.07317073170731707,0.44126462955462503,0.6503699679986805,0.09163459755330543,-1557.8638463414632,1170.5752146341463,-546.6201536585367,3318.729329099621,3250
3250_4,True,45.0,0.6888888888888889,0.6888888888888889,0.35555555555555557,0.044444444444444446,0.45403346956275376,0.6042052090689999,0.058238678631753686,-1403.5463044444446,1032.8187311111112,-414.2829355555556,3569.7638942669073,45.0,0.6888888888888889,0.6888888888888889,0.35555555555555557,0.044444444444444446,0.45403346956275376,0.6042052090689999,0.058238678631753686,-1403.5463044444446,1032.8187311111112,-414.2829355555556,3569.7638942669073,3250
3252_1,True,41.0,0.5853658536585366,0.5853658536585366,0.9512195121951219,0.5853658536585366,0.4387437882442443,0.9040975910530804,0.4387437882442443,-1285.7796439024391,1043.879787804878,1125.6566146341463,1741.6842291522428,41.0,0.5853658536585366,0.5853658536585366,0.9512195121951219,0.5853658536585366,0.4387437882442443,0.9040975910530804,0.4387437882442443,-1285.7796439024391,1043.879787804878,1125.6566146341463,1741.6842291522428,3252
3252_2,True,44.0,0.5454545454545454,0.5454545454545454,0.8636363636363636,0.5454545454545454,0.390807914658069,0.7594209361246466,0.390807914658069,-1298.627756818182,1103.3831977272725,1089.856781818182,1355.259823307945,44.0,0.5454545454545454,0.5454545454545454,0.8636363636363636,0.5454545454545454,0.390807914658069,0.7594209361246466,0.390807914658069,-1298.627756818182,1103.3831977272725,1089.856781818182,1355.259823307945,3252
3252_3,True,43.0,0.5348837209302325,0.5348837209302325,0.8604651162790697,0.5348837209302325,0.37022862651008653,0.7481990335168432,0.37022862651008653,-1355.0705186046514,1126.4778139534883,1070.519430232558,1193.119028109879,43.0,0.5348837209302325,0.5348837209302325,0.8604651162790697,0.5348837209302325,0.37022862651008653,0.7481990335168432,0.37022862651008653,-1355.0705186046514,1126.4778139534883,1070.519430232558,1193.119028109879,3252
3252_4,True,39.0,0.5128205128205128,0.48717948717948717,0.8974358974358975,0.5128205128205128,0.33881584428960976,0.8012060828284044,0.33881584428960976,-1362.0935051282052,1136.9483153846154,1252.2155461538462,1083.144755052681,39.0,0.5128205128205128,0.48717948717948717,0.8974358974358975,0.5128205128205128,0.33881584428960976,0.8012060828284044,0.33881584428960976,-1362.0935051282052,1136.9483153846154,1252.2155461538462,1083.144755052681,3252
3252_5,True,44.0,0.5454545454545454,0.5454545454545454,0.9090909090909091,0.5454545454545454,0.3617825256715216,0.8197480325564863,0.3617825256715216,-1235.3166545454546,1037.9964818181818,1171.268356818182,1455.5615910419192,44.0,0.5454545454545454,0.5454545454545454,0.9090909090909091,0.5454545454545454,0.3617825256715216,0.8197480325564863,0.3617825256715216,-1235.3166545454546,1037.9964818181818,1171.268356818182,1455.5615910419192,3252
